segment_code,segment_title,family_code,family_title,class_code,class_title,commodity_code,commodity_title
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232019,Live high five pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232020,Live improved mundial pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232021,Live juanes pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232022,Live kiato green pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232023,Live kiato pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232024,Live kiwi pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232025,Live madeira pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232026,Live magnet pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232027,Live marimo pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232028,Live matrix pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232029,Live miletta pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232030,Live monalisa pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232031,Live omaha pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232032,Live orinoco purple pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232033,Live orinoco yellow pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232034,Live pacific green pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232035,Live puma white pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232036,Live puma yellow pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232037,Live purple mundial pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232038,Live regatta pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232039,Live remco pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232040,Live royal mundial pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232041,Live sabrina pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232042,Live shakira white pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232043,Live sharp pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232044,Live shock pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232045,Live sizzle green pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232046,Live sizzle pink pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232047,Live sizzle pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232048,Live sizzle purple pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232049,Live sizzle salmon pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232050,Live sizzle yellow pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232051,Live spain flag pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232052,Live starburst or snowflake pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232053,Live swan pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232054,Live tedcha orange pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232055,Live tender pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232056,Live tinsel pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232057,Live touch pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232058,Live troyes pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232059,Live valesca pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232060,Live viking orange pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232061,Live viking pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232062,Live watch pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232063,Live white needle pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232064,Live white night pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232066,Live yellow fiction pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,10232067,Live yellow sharp pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232000,Live novelty chrysanthemums,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232101,Live alma pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232102,Live baron pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232103,Live bernardo pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232104,Live bistro pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232105,Live bodega pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232106,Live breeze pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232107,Live bronze centella pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232108,Live costa white pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232109,Live creta pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232110,Live deliflame pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232111,Live delilah pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232112,Live digit pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232113,Live evilio pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232114,Live furense pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232115,Live guide pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232116,Live kerry pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232117,Live kess pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232118,Live lima pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232119,Live lupo pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232120,Live orange lineker pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232121,Live panuco red pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232122,Live pink costa pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232123,Live raphael pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232124,Live refine pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232125,Live regalis pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232126,Live renella pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232127,Live return pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232128,Live river pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232129,Live sabas pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232130,Live target pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232131,Live text pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,10232132,Live yellow stallion pompon chrysanthemum
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,10232100,Live santini chrysanthemums,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10230000,Live chrysanthemums,,,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241501,Live single bloom burgundy bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241502,Live single bloom burgundy carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241503,Live single bloom cinderella carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241504,Live single bloom cream bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241505,Live single bloom cream carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241506,Live single bloom green or prado carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241507,Live single bloom hot pink carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241508,Live single bloom light green carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241509,Live single bloom light pink carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241510,Live single bloom orange bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241511,Live single bloom orange carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241512,Live single bloom peach carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241513,Live single bloom peppermint bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241514,Live single bloom pink bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241515,Live single bloom pink carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241516,Live single bloom purple bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241517,Live single bloom red bi color carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241518,Live single bloom red carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241519,Live single bloom white carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,10241520,Live single bloom yellow carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241500,Live single bloom carnations,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241601,Live burgundy mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241602,Live cream mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241603,Live hot pink mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241604,Live lavender mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241605,Live light pink mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241606,Live orange mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241607,Live peach mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241608,Live peppermint mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241609,Live pink mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241610,Live purple bi color mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241611,Live purple mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241612,Live red mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241613,Live white mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,10241614,Live yellow mini or spray carnation
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,10241600,Live mini or spray carnations,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10240000,Live carnations,,,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251500,Live cypripedium or ladys slipper orchids,10251501,Live green cypripedium orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251500,Live cypripedium or ladys slipper orchids,10251502,Live france cypripedium orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251500,Live cypripedium or ladys slipper orchids,10251503,Live purple king arthur cypripedium orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251500,Live cypripedium or ladys slipper orchids,10251504,Live green paphiopedilum orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251500,Live cypripedium or ladys slipper orchids,10251505,Live aranthera maggie vie orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251500,Live cypripedium or ladys slipper orchids,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251600,Live mokara or mocara orchids,10251601,Live mocara omyai orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251600,Live mokara or mocara orchids,10251602,Live mocara red orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251600,Live mokara or mocara orchids,10251603,Live mokara calypso orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251600,Live mokara or mocara orchids,10251604,Live mokara nora orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251600,Live mokara or mocara orchids,10251605,Live mokara panee orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251600,Live mokara or mocara orchids,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251700,Live cattleya orchids,10251701,Live white cattleya orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251700,Live cattleya orchids,10251702,Live r b lavender cattleya orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251700,Live cattleya orchids,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,10251801,Live red disa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,10251802,Live orange disa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,10251803,Live pink disa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,10251804,Live orange and yellow bi color disa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,10251805,Live peach and yellow bi color disa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,10251806,Live yellow and red bi color disa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251800,Live disa orchids,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251900,Live arachnis orchids,10251901,Live james storie red arachnis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251900,Live arachnis orchids,10251902,Live maggie oei red ribbon arachnis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251900,Live arachnis orchids,10251903,Live maggie oei yellow ribbon arachnis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251900,Live arachnis orchids,10251904,Live maroon maggie arachnis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251900,Live arachnis orchids,10251905,Live merry maggie arachnis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10251900,Live arachnis orchids,,
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252001,Live phalaenopsis amabilis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252002,Live phalaenopsis amboinensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252003,Live phalaenopsis aphrodite orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252004,Live phalaenopsis appendiculata orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252005,Live phalaenopsis bastianii orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252006,Live phalaenopsis bellina orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252007,Live phalaenopsis borneensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252008,Live phalaenopsis braceana orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252009,Live phalaenopsis buyssoniana orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252010,Live phalaenopsis celebensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252011,Live phalaenopsis chibae orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252012,Live phalaenopsis cochlearis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252013,Live phalaenopsis corningiana orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252014,Live phalaenopsis cornu-cervi orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252015,Live phalaenopsis deliciosa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252016,Live phalaenopsis doweryënsis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252017,Live phalaenopsis equestris orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252018,Live phalaenopsis fasciata orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252019,Live phalaenopsis fimbriata orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252020,Live phalaenopsis floresensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252021,Live phalaenopsis fuscata orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252022,Live phalaenopsis gibbosa orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252023,Live phalaenopsis hainanensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252024,Live phalaenopsis hieroglyphica orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252025,Live phalaenopsis honghenensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252026,Live phalaenopsis inscriptiosinensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252027,Live phalaenopsis javanica orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252028,Live phalaenopsis kunstleri orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252029,Live phalaenopsis lamelligera orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252030,Live phalaenopsis lindenii orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252031,Live phalaenopsis lobbii orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252032,Live phalaenopsis lowii orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252033,Live phalaenopsis lueddemanniana orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252034,Live phalaenopsis mambo orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252035,Live phalaenopsis luteola orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252036,Live phalaenopsis maculata orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252037,Live phalaenopsis malipoensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252038,Live phalaenopsis mannii orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252039,Live phalaenopsis mariae orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252040,Live phalaenopsis micholitzii orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252041,Live phalaenopsis modesta orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252042,Live phalaenopsis mysorensis orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252043,Live phalaenopsis pallens orchid
10000000,Live Plant and Animal Material and Accessories and Supplies,10250000,Live orchids,10252000,Live phalaenopsis orchids,10252044,Live phalaenopsis pantherina orchid
